uprn,lat,lon
100060716208,50.9252037,-1.3682029
100060716209,50.9250476,-1.3676075
100060716210,50.925155,-1.3675064
100060716211,50.9252267,-1.367477
100060716212,50.9255168,-1.3678999
100060716213,50.9252626,-1.367448
100060716214,50.9255704,-1.3678422
100060716215,50.9253522,-1.3673899
100060716216,50.9256332,-1.3677987
100060716217,50.9254058,-1.3673322
100060716218,50.9256869,-1.3677553
100060716219,50.9254864,-1.3672742
100060716220,50.9257584,-1.3676832
100060716221,50.9255222,-1.3672453
100060716222,50.9258211,-1.3676396
100060716223,50.9256206,-1.3671444
100060716224,50.9258928,-1.3675817
100060716225,50.9256564,-1.3671154
100060716226,50.9259643,-1.3675096
100060716227,50.9258534,-1.3669562
100060716228,50.926045,-1.3674658
100060716229,50.9258892,-1.366913
100060716230,50.9261345,-1.3673792
100060716231,50.9259877,-1.3668406
100060716232,50.9261971,-1.3673215
100060716233,50.9260234,-1.3667974
100060716234,50.9262777,-1.3672492
100060716235,50.9261039,-1.3667109
100060716236,50.9264133,-1.3673897
100060716237,50.9261397,-1.366682
100060716238,50.926421,-1.3671477
100060716239,50.926229,-1.3665669
100060716240,50.9265282,-1.3670182
100060716241,50.9262915,-1.3664807
100060716242,50.926722,-1.3662756
100060716243,50.9263086,-1.3663239
100060716244,50.9266496,-1.3661912
100060716245,50.9263169,-1.3661958
100060716246,50.9266489,-1.3660632
100060716247,50.9263166,-1.3661389
100060716248,50.9266575,-1.3659777
100060716249,50.9263066,-1.365954
100060716250,50.9266658,-1.3658495
100060716251,50.9263147,-1.3657832
100060716252,50.9266741,-1.3657356
100060716253,50.926323,-1.365655
100060716254,50.9266734,-1.3655933
100060716255,50.9263398,-1.3654413
100060716256,50.926673,-1.3655222
100060716257,50.9266902,-1.3653796
100060716258,50.9266986,-1.3652799
100060716725,50.9104271,-1.3846894
100060717162,50.9356387,-1.365528
100060717163,50.9356744,-1.3654705
100060717164,50.9357543,-1.3652844
100060717165,50.9358078,-1.3651983
100060717166,50.9358698,-1.3650267
100060717167,50.9359052,-1.3649266
100060717168,50.9359311,-1.364727
100060717169,50.9359485,-1.3646129
100060717170,50.9359926,-1.3644557
100060717171,50.9360185,-1.3642561
100060717172,50.9359549,-1.3641432
100060717173,50.9357934,-1.3642023
100060717174,50.9356766,-1.3642323
100060717175,50.9355965,-1.3643758
100060717176,50.9356156,-1.364589
100060717177,50.9355714,-1.3647177
100060717178,50.9355633,-1.3648886
100060717229,50.9180266,-1.3696944
100060717230,50.9180266,-1.3696944
100060717231,50.9180387,-1.3702633
100060717232,50.9181259,-1.3697642
100060717233,50.9181373,-1.370205
100060717234,50.9181708,-1.3697493
100060717235,50.9182454,-1.3702462
100060717236,50.9182517,-1.3697482
100060717237,50.9183801,-1.3702018
100060717238,50.9183778,-1.369775
100060717239,50.918506,-1.3702143
100060717240,50.9184223,-1.3697033
100060717241,50.9186137,-1.3701701
100060717242,50.9185123,-1.369702
100060717243,50.9186495,-1.3701412
100060717244,50.9185661,-1.3696729
100060717245,50.9187392,-1.3700973
100060717246,50.9186378,-1.3696292
100060717247,50.9188199,-1.3700536
100060717248,50.9187184,-1.3695712
100060717249,50.9189005,-1.3699813
100060717250,50.918781,-1.3695135
100060717251,50.9189811,-1.3699233
100060717252,50.9190793,-1.369794
100060717253,50.9191707,-1.3700773
100060717292,50.9399974,-1.3716742
100060717294,50.939997,-1.3715888
100060717296,50.9399874,-1.3714893
100060717298,50.9399958,-1.3713753
100060717300,50.9399953,-1.3712757
100060717301,50.9399753,-1.3725712
100060717302,50.9399948,-1.3711761
100060717303,50.9399034,-1.3725864
100060717304,50.9399854,-1.371105
100060717305,50.9398585,-1.372587
100060717306,50.9399848,-1.3709912
100060717307,50.9397866,-1.3726022
100060717308,50.9399752,-1.3708917
100060717309,50.9397237,-1.3726173
100060717310,50.9398846,-1.3707506
100060717311,50.9393554,-1.3726792
100060717312,50.9398397,-1.3707654
100060717313,50.9393554,-1.3726792
100060717314,50.9397857,-1.3707662
100060717315,50.9393554,-1.3726792
100060717316,50.9397497,-1.3707666
100060717317,50.9393554,-1.3726792
100060717318,50.9396869,-1.3707817
100060717319,50.9393554,-1.3726792
100060717320,50.939651,-1.3707964
100060717321,50.9393554,-1.3726792
100060717322,50.939597,-1.3707972
100060717323,50.9393554,-1.3726792
100060717324,50.9395611,-1.3707977
100060717325,50.9393554,-1.3726792
100060717326,50.9394811,-1.3709695
100060717327,50.9393554,-1.3726792
100060717328,50.9394816,-1.3710692
100060717329,50.9393554,-1.3726792
100060717330,50.9394821,-1.3711545
100060717331,50.9393554,-1.3726792
100060717332,50.9394826,-1.3712542
100060717333,50.9393554,-1.3726792
100060717334,50.9394831,-1.3713538
100060717335,50.9393554,-1.3726792
100060717336,50.9394925,-1.3714248
100060717337,50.9393554,-1.3726792
100060717338,50.9395023,-1.371567
100060717339,50.9393554,-1.3726792
100060717340,50.9395117,-1.3716523
100060717341,50.9393554,-1.3726792
100060717342,50.9395122,-1.3717377
100060717343,50.9393554,-1.3726792
100060717344,50.9395127,-1.3718373
100060717345,50.9393554,-1.3726792
100060717346,50.9395414,-1.3721501
100060717347,50.9394693,-1.3721368
100060717348,50.9393976,-1.3721662
100060717349,50.9393436,-1.372167
100060717350,50.9392895,-1.3721392
100060717351,50.9392356,-1.3721399
100060717352,50.9389659,-1.3721578
100060717353,50.9388939,-1.3721588
100060717354,50.9388131,-1.3721741
100060717355,50.9387411,-1.3721608
100060717356,50.938624,-1.372134
100060717357,50.9385522,-1.3721492
100060717358,50.9384802,-1.3721501
100060717359,50.9384082,-1.3721369
100060717360,50.9383363,-1.3721521
100060717361,50.9381565,-1.3721545
100060717362,50.9381206,-1.3721692
100060717363,50.9380666,-1.3721557
100060717364,50.9380216,-1.3721563
100060717365,50.9379677,-1.372157
100060717366,50.9378958,-1.3721722
100060717367,50.9378598,-1.3721727
100060717368,50.9378148,-1.3721591
100060717369,50.9380656,-1.3719707
100060717370,50.9380743,-1.3719137
100060717371,50.9380739,-1.3718425
100060717372,50.9378302,-1.371675
100060717373,50.9377848,-1.3715902
100060717374,50.9377398,-1.3715908
100060717375,50.9376859,-1.3715915
100060717376,50.9376409,-1.3715922
100060717377,50.9375872,-1.3716356
100060717378,50.9375344,-1.371864
100060717379,50.9375347,-1.3719209
100060717380,50.9376799,-1.3721609
100060717381,50.937626,-1.3721617
100060717382,50.937581,-1.3721623
100060717383,50.937545,-1.3721485
100060717384,50.9375,-1.3721491
100060717537,50.9202231,-1.3601754
100060717538,50.9201964,-1.3602327
100060717539,50.9201337,-1.360262
100060717540,50.9200889,-1.3603053
100060717541,50.9200353,-1.3603629
100060717542,50.9199816,-1.3604063
100060717543,50.9199367,-1.3604212
100060717544,50.919901,-1.3604786
100060717545,50.9198112,-1.360494
100060717546,50.9197665,-1.3605373
100060717547,50.919731,-1.3606232
100060717548,50.9196862,-1.3606522
100060717549,50.9196052,-1.3606534
100060717550,50.9195606,-1.3607109
100060717551,50.9193986,-1.3606989
100060717552,50.9193803,-1.3606422
100060717553,50.9193259,-1.3605576
100060717554,50.9192897,-1.3605012
100060717555,50.9192532,-1.3604163
100060717556,50.9192259,-1.3603456
100060717557,50.9191177,-1.3603044
100060717558,50.9190904,-1.3602336
100060717559,50.918947,-1.3603352
100060717560,50.9189022,-1.3603642
100060717561,50.9188573,-1.3603791
100060717562,50.9188125,-1.3604081
100060717564,50.9187407,-1.3604234
100060717566,50.9186869,-1.3604525
100060717568,50.9186331,-1.3604817
100060717570,50.9185883,-1.3605108
100060717571,50.9185074,-1.3605261
100060717572,50.9184626,-1.3605552
100060717573,50.9184088,-1.3605844
100060717574,50.9183549,-1.3605851
100060717575,50.9182739,-1.360572
100060717576,50.918238,-1.3605867
100060717577,50.918157,-1.3605736
100060717578,50.9181121,-1.3605885
100060717579,50.9180123,-1.3604333
100060717580,50.9179675,-1.3604624
100060717652,50.9103478,-1.3648624
100060717653,50.9103204,-1.3647917
100060717654,50.9102482,-1.3647358
100060717655,50.9102117,-1.3646509
100060717656,50.9100765,-1.3645959
100060717657,50.9100226,-1.3645966
100060717878,50.9203643,-1.366291
100060717879,50.9203997,-1.3661767
100060717880,50.9204079,-1.3660343
100060717881,50.920407,-1.3658779
100060717882,50.9204497,-1.3654505
100060717883,50.9204579,-1.3653081
100060717884,50.92101,-1.3659693
100060717885,50.9204932,-1.3651796
100060717886,50.9209916,-1.3658841
100060717887,50.9204745,-1.3650518
100060717888,50.920982,-1.3657847
100060717889,50.9205097,-1.364909
100060717890,50.9209636,-1.3656996
100060717891,50.9204999,-1.3647669
100060717892,50.9209541,-1.3656001
100060717893,50.9205074,-1.3644965
100060717894,50.9205172,-1.3646386
100060717895,50.9209626,-1.3655146
100060717896,50.9205248,-1.3643824
100060717897,50.9209793,-1.3652868
100060717898,50.920533,-1.3642401
100060717899,50.9209608,-1.3651874
100060717900,50.9209514,-1.3651164
100060717901,50.9205491,-1.3638842
100060717902,50.9205491,-1.3638842
100060717903,50.9209599,-1.3650167
100060717904,50.920653,-1.3631429
100060717905,50.9209594,-1.3649171
100060717906,50.9207331,-1.3629996
100060717907,50.920968,-1.3648459
100060717908,50.9207954,-1.3628849
100060717909,50.9210442,-1.363977
100060717910,50.9208397,-1.3627563
100060717911,50.9210527,-1.3638915
100060717912,50.9208844,-1.362713
100060717913,50.921061,-1.3637634
100060717914,50.9209646,-1.3625696
100060717915,50.9210695,-1.3636637
100060717916,50.9210273,-1.3625261
100060717917,50.9210777,-1.3635355
100060717918,50.9211167,-1.3624395
100060717919,50.9210862,-1.3634358
100060717920,50.9211971,-1.3623246
100060717921,50.9211126,-1.3633216
100060717922,50.9212508,-1.3622954
100060717923,50.921139,-1.3632217
100060717924,50.9213493,-1.3622087
100060717925,50.9211924,-1.3631213
100060717926,50.9213939,-1.3621511
100060717927,50.921246,-1.3630637
100060717928,50.9215015,-1.3620928
100060717929,50.9213084,-1.3629633
100060717930,50.9215553,-1.3620493
100060717931,50.9213712,-1.3629197
100060717932,50.9216538,-1.3619769
100060717933,50.9214516,-1.3628333
100060717934,50.9217075,-1.3619334
100060717935,50.9214964,-1.3628042
100060717936,50.9218152,-1.3618893
100060717937,50.9216219,-1.3627313
100060717938,50.9218779,-1.3618458
100060717939,50.9220166,-1.3625552
100060717940,50.9221917,-1.3616707
100060717941,50.9221062,-1.3624829
100060717942,50.9222545,-1.3616414
100060717943,50.9221509,-1.3624396
100060717944,50.9223258,-1.3615266
100060717945,50.9222315,-1.3623816
100060717946,50.9223884,-1.3614688
100060717947,50.9222853,-1.3623524
100060717948,50.9224775,-1.3613254
100060717949,50.9223479,-1.3622804
100060717950,50.922486,-1.3612256
100060717951,50.9224106,-1.3622368
100060717952,50.9225031,-1.3610689
100060717953,50.9224822,-1.3621789
100060717954,50.9225023,-1.3609266
100060717955,50.922536,-1.3621498
100060717956,50.9224835,-1.3607704
100060717957,50.9226165,-1.3620775
100060717958,50.9224471,-1.3606855
100060717959,50.9229209,-1.3618315
100060717960,50.9223923,-1.3605298
100060717961,50.9229833,-1.361731
100060717962,50.9223557,-1.3604165
100060717963,50.9230551,-1.3616874
100060717964,50.9223283,-1.3603457
100060717965,50.9231175,-1.3616011
100060717966,50.9222827,-1.3602183
100060717967,50.9231623,-1.3615578
100060717968,50.9222372,-1.3601193
100060717969,50.923243,-1.361514
100060717970,50.9228147,-1.3604955
100060717971,50.9227784,-1.3604249
100060717972,50.9227416,-1.3602689
100060717973,50.9227052,-1.3601983
100060717974,50.9226596,-1.3600851
100060718284,50.9212443,-1.3660514
100060718285,50.9213164,-1.3660931
100060718286,50.9212471,-1.3665636
100060718287,50.9214065,-1.3661204
100060718288,50.9212471,-1.3665636
100060718289,50.9214876,-1.3661477
100060718290,50.9212471,-1.3665636
100060718291,50.9215687,-1.3661751
100060718292,50.9213461,-1.3665907
100060718293,50.9216318,-1.3662027
100060718294,50.9213461,-1.3665907
100060718295,50.9217309,-1.366244
100060718296,50.9213461,-1.3665907
100060718297,50.921803,-1.3662715
100060718298,50.9214543,-1.3666319
100060718299,50.9225327,-1.3665034
100060718300,50.9214543,-1.3666319
100060718301,50.9225331,-1.3665888
100060718302,50.9214543,-1.3666319
100060718303,50.9225516,-1.3666739
100060718304,50.9215354,-1.3666735
100060718305,50.9225791,-1.3667731
100060718306,50.9215354,-1.3666735
100060718307,50.9226065,-1.3668581
100060718308,50.9215354,-1.3666735
100060718309,50.922796,-1.3669694
100060718310,50.9216255,-1.3667007
100060718311,50.922868,-1.3669826
100060718312,50.9216255,-1.3667007
100060718313,50.9229671,-1.3670097
100060718314,50.9216255,-1.3667007
100060718315,50.923039,-1.3670087
100060718316,50.9217066,-1.3667423
100060718317,50.9231381,-1.3670359
100060718318,50.9217066,-1.3667423
100060718319,50.9232099,-1.3670206
100060718320,50.9217066,-1.3667423
100060718321,50.923291,-1.367048
100060718322,50.9218605,-1.3669252
100060718323,50.9233629,-1.367047
100060718324,50.9218605,-1.3669252
100060718325,50.9234528,-1.3670316
100060718326,50.9218605,-1.3669252
100060718327,50.9235247,-1.3670306
100060718328,50.9219598,-1.3669949
100060718329,50.9236235,-1.367015
100060718330,50.9219598,-1.3669949
100060718331,50.9237044,-1.3669997
100060718332,50.9219598,-1.3669949
100060718333,50.9239095,-1.3666839
100060718334,50.9220317,-1.366994
100060718335,50.9239543,-1.3666406
100060718336,50.9220317,-1.366994
100060718337,50.9240349,-1.3665968
100060718338,50.9220317,-1.366994
100060718339,50.9240887,-1.3665534
100060718340,50.9221128,-1.3670213
100060718341,50.9221128,-1.3670213
100060718342,50.9221128,-1.3670213
100060718343,50.922664,-1.3675118
100060718344,50.922664,-1.3675118
100060718345,50.922664,-1.3675118
100060718346,50.9227628,-1.367482
100060718347,50.9227628,-1.367482
100060718348,50.9227628,-1.367482
100060718349,50.9228797,-1.3674804
100060718350,50.9228797,-1.3674804
100060718351,50.9228797,-1.3674804
100060718352,50.9229695,-1.367465
100060718353,50.9229695,-1.367465
100060718354,50.9229695,-1.367465
100060718355,50.9231048,-1.3675343
100060718356,50.9231048,-1.3675343
100060718357,50.9231048,-1.3675343
100060718358,50.9231946,-1.3675188
100060718359,50.9231946,-1.3675188
100060718360,50.9231946,-1.3675188
100060718361,50.9232846,-1.3675318
100060718362,50.9232846,-1.3675318
100060718363,50.9232846,-1.3675318
100060718364,50.9233745,-1.3675164
100060718365,50.9233745,-1.3675164
100060718366,50.9233745,-1.3675164
100060718367,50.9234824,-1.3675149
100060718368,50.9234824,-1.3675149
100060718369,50.9234824,-1.3675149
100060718370,50.9235632,-1.3674996
100060718371,50.9235632,-1.3674996
100060718372,50.9235632,-1.3674996
100060718373,50.923653,-1.3674699
100060718374,50.923653,-1.3674699
100060718375,50.923653,-1.3674699
100060718376,50.9237789,-1.3674682
100060718377,50.9237789,-1.3674682
100060718378,50.9237789,-1.3674682
100060718379,50.9240757,-1.3671725
100060718600,50.9256859,-1.3742578
100060718601,50.9263164,-1.3744485
100060718602,50.9257577,-1.3742283
100060718603,50.9263522,-1.3744195
100060718604,50.9258115,-1.3741992
100060718605,50.92591,-1.3741267
100060718606,50.926442,-1.3743899
100060718607,50.9259728,-1.3740974
100060718608,50.9264868,-1.3743608
100060718609,50.9260446,-1.374068
100060718610,50.9265588,-1.3743741
100060718611,50.9261074,-1.3740387
100060718612,50.9266124,-1.3743022
100060718613,50.9261694,-1.3738671
100060718614,50.9266841,-1.3742586
100060718615,50.9261963,-1.3738525
100060718616,50.9267467,-1.3742008
100060718617,50.9262957,-1.3739365
100060718618,50.9268097,-1.3742
100060718619,50.9268814,-1.3741563
100060718620,50.9263764,-1.3738928
100060718621,50.9269352,-1.3741271
100060718622,50.9264571,-1.3738632
100060718623,50.9270069,-1.3740977
100060718624,50.9265019,-1.3738342
100060718625,50.9270605,-1.3740259
100060718626,50.9265467,-1.3738051
100060718627,50.9270964,-1.3740111
100060718628,50.9266185,-1.3737614
100060718629,50.9271772,-1.3739816
100060718630,50.9266812,-1.3737321
100060718631,50.9272131,-1.3739669
100060718632,50.926735,-1.373703
100060718633,50.9272939,-1.3739516
100060718634,50.9267978,-1.3736737
100060718635,50.9273208,-1.373937
100060718636,50.9268427,-1.3736588
100060718637,50.9273744,-1.3738651
100060718638,50.9269056,-1.3736438
100060718639,50.9274105,-1.3738931
100060718640,50.9269504,-1.3736147
100060718641,50.9270133,-1.3735996
100060718642,50.9270401,-1.3735708
100060718643,50.9275806,-1.3737485
100060718644,50.9271024,-1.3734561
100060718645,50.9276255,-1.3737337
100060718646,50.9271382,-1.3734272
100060718647,50.9276973,-1.3737042
100060718648,50.9272282,-1.373426
100060718649,50.9277331,-1.3736753
100060718650,50.9272461,-1.3734115
100060718651,50.927805,-1.3736743
100060718652,50.9273448,-1.3733817
100060718653,50.927832,-1.373674
100060718654,50.9274076,-1.3733524
100060718655,50.9279035,-1.3735876
100060718656,50.9274794,-1.373323
100060718657,50.9279753,-1.3735582
100060718658,50.9280382,-1.3735574
100060718659,50.928083,-1.3735283
100060718660,50.92756,-1.373265
100060718661,50.9281458,-1.373499
100060718662,50.9276498,-1.3732353
100060718663,50.9281816,-1.3734701
100060718664,50.9276857,-1.3732206
100060718665,50.9282353,-1.3734124
100060718666,50.9277573,-1.3731627
100060718667,50.9283161,-1.3733971
100060718668,50.9277933,-1.3731622
100060718669,50.9284772,-1.3732526
100060718671,50.928504,-1.3732096
100060718672,50.927892,-1.3731325
100060718673,50.9285848,-1.3731943
100060718674,50.9279545,-1.373032
100060718675,50.9286206,-1.3731653
100060718676,50.9280352,-1.3730025
100060718677,50.9286923,-1.3731217
100060718678,50.9287552,-1.3731066
100060718679,50.9287552,-1.3731066
100060718680,50.9280981,-1.3729874
100060718681,50.9288269,-1.3730629
100060718682,50.9281609,-1.3729581
100060718683,50.9288808,-1.373048
100060718684,50.9282145,-1.3729004
100060718685,50.9290063,-1.3729751
100060718686,50.9282866,-1.3729137
100060718687,50.9290331,-1.3729463
100060718688,50.9283314,-1.3728989
100060718689,50.929114,-1.372931
100060718690,50.9283942,-1.3728696
100060718691,50.9291498,-1.3729021
100060718692,50.928439,-1.3728263
100060718693,50.9292213,-1.37283
100060718694,50.9292663,-1.3728293
100060718695,50.9285197,-1.3727825
100060718696,50.9285735,-1.3727675
100060718697,50.9286362,-1.3727098
100060718698,50.9286811,-1.3726949
100060718699,50.9293381,-1.3727999
100060718700,50.9287439,-1.3726799
100060718701,50.9293648,-1.3727569
100060718702,50.9287887,-1.3726366
100060718703,50.9294365,-1.3727132
100060718704,50.9288514,-1.372593
100060718705,50.9294724,-1.3726985
100060718706,50.9288964,-1.3726067
100060718707,50.9295533,-1.3726832
100060718708,50.9289591,-1.3725631
100060718709,50.9295891,-1.3726542
100060718710,50.9289949,-1.3725342
100060718711,50.9290578,-1.3725191
100060718712,50.9290935,-1.3724759
100060718713,50.9291472,-1.3724183
100060718714,50.9297678,-1.3724384
100060718715,50.9292639,-1.3723883
100060718716,50.9298121,-1.3723239
100060718717,50.9293088,-1.3723734
100060718718,50.929848,-1.3723092
100060718719,50.9293715,-1.3723299
100060718720,50.9298743,-1.3721808
100060718721,50.9294074,-1.3723152
100060718722,50.9299102,-1.3721661
100060718723,50.9294701,-1.3722574
100060718724,50.9299545,-1.3720374
100060718725,50.929497,-1.3722428
100060718726,50.9295505,-1.3721567
100060718727,50.9295862,-1.3721135
100060718728,50.9296216,-1.3720135
100060718729,50.9296484,-1.3719704
100060718730,50.9297106,-1.3718273
100060718731,50.9297462,-1.3717699
100060718732,50.9297729,-1.3717126
100060718733,50.9298174,-1.3716266
100060718734,50.9298441,-1.3715836
100060718735,50.9298796,-1.3714835
100060718736,50.9298973,-1.3714263
100060719173,50.9256126,-1.3681614
100060719175,50.9253489,-1.3684428
100060719176,50.9258712,-1.3685923
100060719177,50.9259587,-1.3681358
100060719178,50.9258168,-1.3684934
100060719405,50.9237946,-1.385509
100060719406,50.9238516,-1.3843842
100060719407,50.9238032,-1.3854377
100060719408,50.9238423,-1.3843275
100060719409,50.923794,-1.3853952
100060719410,50.9238325,-1.3841711
100060719411,50.9238232,-1.3841143
100060719412,50.9238133,-1.3839437
100060719413,50.9238039,-1.3838584
100060719414,50.9237942,-1.3837305
100060719415,50.9237934,-1.383574
100060719416,50.9237751,-1.3835174
100060719417,50.9240095,-1.3853212
100060719418,50.9237476,-1.3834323
100060719419,50.9239736,-1.3853359
100060719420,50.9237294,-1.3833899
100060719421,50.923964,-1.3852364
100060719422,50.9237198,-1.3832762
100060719423,50.9239458,-1.3851798
100060719424,50.9237105,-1.3832052
100060719425,50.9239365,-1.385123
100060719426,50.9236445,-1.3829217
100060719427,50.9236446,-1.3829219
100060719428,50.9239272,-1.3850662
100060719429,50.9236121,-1.3828471
100060719430,50.923918,-1.3850236
100060719431,50.9235912,-1.3827657
100060719432,50.9239086,-1.3849526
100060719433,50.923573,-1.3826807
100060719434,50.9238994,-1.3849243
100060719435,50.9235415,-1.3825783
100060719436,50.9235317,-1.3825033
100060719437,50.9235169,-1.382443
100060719438,50.9233111,-1.3825133
100060719439,50.9232837,-1.3824283
100060719440,50.9234957,-1.3823175
100060719441,50.9232473,-1.3823577
100060719442,50.9234851,-1.3822701
100060719443,50.9232291,-1.3823152
100060719444,50.9234514,-1.382171
100060719445,50.9234387,-1.3821074
100060719446,50.9233439,-1.3819153
100060719488,50.9104158,-1.389355
100060719489,50.9104605,-1.3893117
100060719490,50.9105142,-1.3892683
100060719491,50.9105319,-1.3892112
100060719492,50.9122315,-1.3874962
100060719493,50.9122584,-1.3874959
100060719494,50.9123033,-1.3874668
100060719495,50.9123481,-1.387452
100060719496,50.9123749,-1.387409
100060719497,50.9124017,-1.3873802
100060719498,50.9124465,-1.3873369
100060719499,50.9124734,-1.3873224
100060719500,50.9125181,-1.3872791
100060719501,50.9125539,-1.3872502
100060719502,50.9125988,-1.3872354
100060719503,50.9126255,-1.3871923
100060719504,50.9126703,-1.3871633
100060719505,50.9127062,-1.3871344
100060719506,50.9128142,-1.3870549
100060719507,50.9127868,-1.3870764
100060719581,50.9311707,-1.3859098
100060719582,50.9311348,-1.3859245
100060719583,50.9310899,-1.3859251
100060719584,50.931054,-1.3859398
100060719585,50.931009,-1.3859404
100060719586,50.9309641,-1.3859552
100060719587,50.9309282,-1.3859556
100060719588,50.9308832,-1.3859562
100060719589,50.9308563,-1.3859708
100060719590,50.9308024,-1.3859858
100060719591,50.9312266,-1.386279
100060719592,50.9307665,-1.3859862
100060719593,50.9311817,-1.3862796
100060719594,50.9307216,-1.3860011
100060719595,50.9311457,-1.3862801
100060719596,50.9306856,-1.3860015
100060719597,50.9311008,-1.3862949
100060719598,50.9306406,-1.3859879
100060719599,50.9310649,-1.3863096
100060719600,50.9306048,-1.3860168
100060719601,50.931029,-1.3863243
100060719602,50.9305598,-1.3860174
100060719603,50.930984,-1.3863107
100060719604,50.9305239,-1.3860321
100060719605,50.9309391,-1.3863113
100060719606,50.930488,-1.3860468
100060719607,50.9308942,-1.3863261
100060719608,50.9304431,-1.3860617
100060719609,50.9308583,-1.3863408
100060719610,50.9303982,-1.3860622
100060719611,50.9308134,-1.3863556
100060719612,50.9303621,-1.3860485
100060719613,50.9307686,-1.3863847
100060719614,50.9302724,-1.3860781
100060719615,50.9307326,-1.3863851
100060719616,50.9302364,-1.3860786
100060719617,50.9306966,-1.3863714
100060719618,50.9301915,-1.3860934
100060719619,50.9306517,-1.3863862
100060719620,50.9301466,-1.3861083
100060719621,50.9301107,-1.3861087
100060719622,50.9305709,-1.3864157
100060719623,50.9300748,-1.3861234
100060719624,50.9305349,-1.3864162
100060719625,50.9300386,-1.3860954
100060719626,50.93049,-1.3864168
100060719627,50.9304541,-1.3864315
100060719628,50.9304091,-1.3864321
100060719629,50.9303642,-1.3864469
100060719630,50.9303283,-1.3864474
100060719631,50.9302924,-1.3864621
100060719632,50.9302474,-1.3864627
100060719633,50.9302025,-1.3864633
100060719634,50.9301665,-1.3864637
100060719635,50.9301306,-1.3864784
100060719636,50.9318543,-1.3674722
100060719637,50.9315937,-1.3675042
100060719638,50.9318627,-1.3673582
100060719639,50.9316111,-1.3674044
100060719640,50.9318801,-1.3672442
100060719641,50.9316375,-1.3672902
100060719642,50.9319064,-1.36713
100060719643,50.9316459,-1.3671762
100060719644,50.9319328,-1.3670158
100060719645,50.9316632,-1.3670621
100060719646,50.9319593,-1.36693
100060719647,50.9316807,-1.3669623
100060719648,50.9319675,-1.3667876
100060719649,50.9317068,-1.3668054
100060719650,50.9319852,-1.3667304
100060719651,50.9317335,-1.3667481
100060719652,50.9320024,-1.3665879
100060719653,50.9317327,-1.3666058
100060719654,50.932011,-1.3665166
100060719655,50.9317592,-1.36652
100060719656,50.9320374,-1.3664024
100060719657,50.9317855,-1.3663916
100060719658,50.9320548,-1.3663026
100060719659,50.9318031,-1.3663202
100060719660,50.9320723,-1.3662169
100060719661,50.9318023,-1.3661637
100060719662,50.9322149,-1.3659731
100060719663,50.9318379,-1.3661063
100060719664,50.9322149,-1.3659731
100060719665,50.9318463,-1.3659923
100060719666,50.9322871,-1.3660148
100060719667,50.9322122,-1.365475
100060719668,50.9322871,-1.3660148
100060719669,50.9323472,-1.3655016
100060719670,50.9323688,-1.3661702
100060719671,50.9325916,-1.3657829
100060719672,50.9323688,-1.3661702
100060719673,50.9326911,-1.3658954
100060719674,50.9324231,-1.3662264
100060719675,50.9327728,-1.3660366
100060719676,50.9324231,-1.3662264
100060719677,50.9328631,-1.3661066
100060719678,50.932523,-1.36641
100060719679,50.9329625,-1.3661906
100060719680,50.932577,-1.3664235
100060719681,50.9330439,-1.3662749
100060719682,50.9327581,-1.3666488
100060719683,50.9331522,-1.3663445
100060719684,50.9327943,-1.366691
100060719685,50.9332335,-1.3664288
100060719686,50.9329117,-1.3667747
100060719687,50.9333683,-1.3664128
100060719688,50.9329387,-1.3667886
100060719689,50.9334946,-1.3664822
100060719690,50.9330382,-1.3668869
100060719691,50.9335756,-1.3664953
100060719692,50.9330833,-1.3669147
100060719693,50.9338369,-1.3665914
100060719694,50.9338821,-1.3666192
100060719695,50.9339274,-1.3666898
100060719696,50.9339725,-1.3667176
100060719697,50.9340177,-1.3667597
100060719698,50.9340628,-1.3667876
100060719699,50.9340989,-1.3668013
100060720116,50.9305553,-1.3667214
100060720117,50.9307993,-1.3669458
100060720118,50.9305726,-1.3665931
100060720119,50.9307985,-1.3667893
100060720120,50.930599,-1.3664932
100060720121,50.930816,-1.3667037
100060720122,50.9306164,-1.3663791
100060720123,50.9308424,-1.3665895
100060720124,50.9306249,-1.3662794
100060720125,50.9308778,-1.3664894
100060720126,50.9306513,-1.3661794
100060720127,50.9308862,-1.3663896
100060720128,50.9306597,-1.3660654
100060720129,50.9309126,-1.3662754
100060720130,50.9306952,-1.3659796
100060720131,50.9309119,-1.3661474
100060720132,50.9307127,-1.3658939
100060720133,50.9309475,-1.3660757
100060720134,50.93073,-1.3657656
100060720135,50.9309557,-1.3659333
100060720136,50.9307475,-1.36568
100060720137,50.9309733,-1.3658619
100060720138,50.9307649,-1.3655802
100060720139,50.9309905,-1.3657194
100060720140,50.9307735,-1.3654947
100060720141,50.930999,-1.3656339
100060720142,50.9310435,-1.3655337
100060720177,50.9274995,-1.3770507
100060720178,50.9271556,-1.3766569
100060720179,50.9274991,-1.3769938
100060720180,50.9274988,-1.3769369
100060720181,50.9274983,-1.3768373
100060720182,50.9274979,-1.3767662
100060720540,50.927449,-1.3760269
100060720541,50.9275119,-1.3760261
100060720542,50.9275837,-1.3759967
100060720543,50.9276315,-1.3765225
100060720544,50.9276377,-1.3759959
100060720545,50.9276758,-1.3763938
100060720546,50.9277095,-1.3759665
100060720547,50.9277298,-1.3764074
